customer_id,segment_name,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,return_rate,avg_discount_pct,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,abandoned_carts_30d,campaign_clicks_30d,manual_priority_bucket
CUST01552,At-Risk High Value,108,5,2594.91,2,4,4,10,0.0,0.296,3,0.0,0.0,3,19,0,0,high
CUST01571,At-Risk High Value,253,5,4663.12,1,4,5,10,0.0,0.352,3,0.0,0.0,1,51,0,1,high
CUST01587,At-Risk High Value,129,5,3345.9300000000003,2,4,4,10,0.2,0.314,4,0.0,0.0,10,39,1,0,high
CUST01588,At-Risk High Value,145,4,3378.07,2,4,4,10,0.0,0.1775,3,0.0,0.0,2,38,0,0,high
CUST01641,At-Risk High Value,101,4,2914.92,2,4,4,10,0.0,0.1975,2,0.0,0.0,13,22,1,0,high
CUST01666,At-Risk High Value,318,5,4392.38,1,4,5,10,0.0,0.246,4,0.0,0.0,5,57,0,4,high
CUST01685,At-Risk High Value,278,6,3081.38,1,5,4,10,0.16666666666666666,0.29333333333333333,3,0.0,0.0,2,49,0,0,high
CUST01699,At-Risk High Value,242,6,3095.45,1,5,4,10,0.0,0.3333333333333333,4,0.0,0.0,2,60,0,0,high
CUST01731,At-Risk High Value,102,4,2888.49,2,4,4,10,0.0,0.2675,3,0.0,0.0,1,15,0,2,high
CUST01734,At-Risk High Value,160,5,5871.23,1,4,5,10,0.0,0.22200000000000003,5,0.0,0.0,2,39,0,0,high
CUST01755,At-Risk High Value,152,6,3652.4,1,5,4,10,0.16666666666666666,0.17833333333333334,4,0.0,0.0,3,29,1,0,high
CUST01773,At-Risk High Value,196,5,4845.14,1,4,5,10,0.0,0.152,2,0.0,0.0,5,41,1,2,high
CUST01774,At-Risk High Value,152,6,3826.09,1,5,4,10,0.3333333333333333,0.3333333333333333,3,0.0,0.0,0,22,0,2,high
CUST01798,At-Risk High Value,103,4,3577.66,2,4,4,10,0.0,0.2575,2,0.0,0.0,5,2,1,0,high
CUST01824,At-Risk High Value,201,5,5499.38,1,4,5,10,0.0,0.194,3,0.0,0.0,4,37,1,1,high
CUST01853,At-Risk High Value,153,6,3611.41,1,5,4,10,0.16666666666666666,0.43166666666666664,3,0.0,0.0,0,27,0,0,high
CUST01910,At-Risk High Value,130,5,2642.55,2,4,4,10,0.0,0.21400000000000002,3,0.0,0.0,1,40,0,0,high
CUST02008,At-Risk High Value,228,4,4601.66,1,4,5,10,0.25,0.2575,2,0.0,0.0,3,39,1,0,high
CUST02015,At-Risk High Value,212,4,5003.34,1,4,5,10,0.0,0.1275,3,0.0,0.0,4,47,0,0,high
CUST02033,At-Risk High Value,112,4,2919.45,2,4,4,10,0.0,0.1675,3,0.0,0.0,9,25,1,1,high
CUST02065,At-Risk High Value,172,5,3492.37,1,5,4,10,0.2,0.35600000000000004,4,0.0,0.0,1,37,0,0,high
CUST02131,At-Risk High Value,93,4,2614.58,2,4,4,10,0.0,0.35,2,0.0,0.0,2,29,0,0,high
CUST02169,At-Risk High Value,94,4,3065.81,2,4,4,10,0.0,0.1675,2,0.0,0.0,9,16,3,1,high
CUST02185,At-Risk High Value,210,6,2701.7200000000003,1,5,4,10,0.0,0.33499999999999996,5,0.0,0.0,1,44,0,1,high
CUST02189,At-Risk High Value,87,4,2813.7799999999997,2,4,4,10,0.0,0.2625,3,0.0,0.0,6,17,0,0,high
CUST02199,At-Risk High Value,96,4,2638.62,2,4,4,10,0.25,0.205,2,1.0,1.0,3,16,0,0,high
CUST02241,At-Risk High Value,114,4,3532.06,2,4,4,10,0.0,0.1475,3,0.0,0.0,0,31,0,0,high
CUST02243,At-Risk High Value,133,4,2923.57,2,4,4,10,0.25,0.1975,2,0.0,0.0,7,31,1,0,high
CUST02291,At-Risk High Value,214,6,3936.09,1,5,4,10,0.0,0.3116666666666667,4,0.0,0.0,3,31,0,0,high
CUST02293,At-Risk High Value,287,4,4413.400000000001,1,4,5,10,0.0,0.1925,3,0.0,0.0,4,44,1,0,high
CUST02311,At-Risk High Value,200,6,2984.76,1,5,4,10,0.0,0.38166666666666665,3,0.0,0.0,3,38,0,2,high
CUST02353,At-Risk High Value,150,5,3152.52,1,5,4,10,0.0,0.368,2,0.0,0.0,6,24,1,1,high
CUST02366,At-Risk High Value,219,5,2837.05,1,5,4,10,0.0,0.32199999999999995,4,0.0,0.0,4,34,0,0,high
CUST02368,At-Risk High Value,157,4,4203.85,1,4,5,10,0.25,0.3325,2,0.0,0.0,2,33,0,0,high
CUST00020,At-Risk High Value,368,3,4487.950000000001,1,3,5,9,0.0,0.13,3,0.0,0.0,0,60,0,0,high
CUST00051,At-Risk High Value,210,4,4444.3,1,3,5,9,0.0,0.3525,3,0.0,0.0,6,35,1,2,high
CUST00072,At-Risk High Value,90,4,2587.02,2,3,4,9,0.0,0.1925,3,0.0,0.0,7,26,2,1,high
CUST00094,At-Risk High Value,183,4,3557.43,1,4,4,9,0.0,0.1975,3,0.0,0.0,6,60,1,1,high
CUST00124,At-Risk High Value,194,4,2570.5,1,4,4,9,0.0,0.3375,2,0.0,0.0,5,43,1,0,high
CUST00209,At-Risk High Value,279,5,3422.88,1,4,4,9,0.2,0.192,3,0.0,0.0,3,46,0,0,high
CUST00225,At-Risk High Value,88,3,3012.6,2,3,4,9,0.0,0.32,3,0.0,0.0,3,19,0,0,high
CUST00254,At-Risk High Value,183,4,3041.57,1,4,4,9,0.0,0.33999999999999997,2,0.0,0.0,4,26,0,1,high
CUST00304,At-Risk High Value,87,3,2837.27,2,3,4,9,0.0,0.23666666666666666,2,0.0,0.0,4,5,1,3,high
CUST00331,At-Risk High Value,151,5,3450.66,1,4,4,9,0.2,0.422,2,0.0,0.0,1,27,0,0,high
CUST00347,At-Risk High Value,184,4,3311.46,1,4,4,9,0.0,0.3825,3,0.0,0.0,8,45,1,1,high
CUST00355,At-Risk High Value,171,4,3405.2,1,4,4,9,0.0,0.1175,3,0.0,0.0,4,32,1,2,high
CUST00371,At-Risk High Value,124,3,2631.54,2,3,4,9,0.0,0.16666666666666666,2,0.0,0.0,4,10,1,0,high
CUST00399,At-Risk High Value,262,4,2749.65,1,4,4,9,0.0,0.3025,4,0.0,0.0,3,45,0,0,high
CUST00417,At-Risk High Value,151,4,2750.0299999999997,1,4,4,9,0.0,0.2525,3,0.0,0.0,0,28,0,1,high
CUST00470,At-Risk High Value,166,5,3508.62,1,4,4,9,0.0,0.362,3,0.0,0.0,1,41,0,0,high
CUST00472,At-Risk High Value,114,3,2846.8,2,3,4,9,0.0,0.15333333333333332,2,0.0,0.0,0,29,0,0,high
CUST00485,At-Risk High Value,228,5,2971.02,1,4,4,9,0.0,0.426,3,0.0,0.0,1,49,1,1,high
CUST00510,At-Risk High Value,162,4,3630.48,1,4,4,9,0.25,0.27249999999999996,2,0.0,0.0,4,29,1,1,high
CUST00553,At-Risk High Value,293,4,3183.11,1,4,4,9,0.0,0.31,4,0.0,0.0,2,56,0,0,high
CUST00583,At-Risk High Value,263,4,3652.46,1,4,4,9,0.0,0.1325,3,0.0,0.0,2,51,0,0,high
CUST00590,At-Risk High Value,140,3,3961.05,2,3,4,9,0.0,0.24333333333333332,3,0.0,0.0,7,25,0,3,high
CUST00599,At-Risk High Value,169,4,2898.52,1,4,4,9,0.0,0.2475,2,0.0,0.0,2,29,1,1,high
CUST00605,At-Risk High Value,160,5,3199.79,1,4,4,9,0.0,0.23399999999999999,3,0.0,0.0,8,33,2,0,high
CUST00611,At-Risk High Value,235,4,3472.66,1,4,4,9,0.25,0.2575,3,0.0,0.0,5,60,1,0,high
CUST00670,At-Risk High Value,242,4,3756.69,1,4,4,9,0.0,0.345,2,0.0,0.0,0,52,0,1,high
CUST00697,At-Risk High Value,247,4,3657.69,1,4,4,9,0.25,0.2275,4,0.0,0.0,1,47,0,0,high
CUST00719,At-Risk High Value,168,4,2610.39,1,4,4,9,0.25,0.37,3,0.0,0.0,2,38,1,0,high
CUST00720,At-Risk High Value,291,5,3086.61,1,4,4,9,0.2,0.406,3,0.0,0.0,1,53,0,1,high
CUST00756,At-Risk High Value,113,3,3223.87,2,3,4,9,0.0,0.19666666666666668,1,0.0,0.0,0,17,0,0,high
CUST00765,At-Risk High Value,98,3,2692.35,2,3,4,9,0.0,0.34,2,0.0,0.0,2,12,1,0,high
CUST00778,At-Risk High Value,331,4,3444.29,1,4,4,9,0.0,0.155,3,0.0,0.0,1,57,0,0,high
CUST00794,At-Risk High Value,171,5,2824.37,1,4,4,9,0.0,0.198,4,0.0,0.0,7,39,0,0,high
CUST00796,At-Risk High Value,151,3,5388.48,1,3,5,9,0.0,0.22333333333333336,3,0.0,0.0,8,19,2,0,high
CUST00814,At-Risk High Value,88,3,3998.29,2,3,4,9,0.0,0.2733333333333334,3,0.0,0.0,14,16,3,0,high
CUST00815,At-Risk High Value,137,3,3282.1400000000003,2,3,4,9,0.0,0.20333333333333334,2,0.0,0.0,3,31,0,0,high
CUST00862,At-Risk High Value,453,4,3934.7400000000002,1,4,4,9,0.0,0.235,4,0.0,0.0,2,60,0,0,high
CUST00941,At-Risk High Value,183,5,3758.0600000000004,1,4,4,9,0.0,0.294,4,0.0,0.0,6,46,0,1,high
CUST00943,At-Risk High Value,346,5,3965.95,1,4,4,9,0.0,0.304,4,0.0,0.0,2,60,0,0,high
CUST01031,At-Risk High Value,174,5,3089.5600000000004,1,4,4,9,0.0,0.406,3,0.0,0.0,4,48,1,0,high
CUST01054,At-Risk High Value,176,5,2628.9300000000003,1,4,4,9,0.0,0.378,3,0.0,0.0,1,41,0,0,high
CUST01062,At-Risk High Value,294,5,2991.27,1,4,4,9,0.0,0.194,4,0.0,0.0,1,50,0,2,high
CUST01097,At-Risk High Value,233,5,2841.22,1,4,4,9,0.0,0.25,4,0.0,0.0,4,45,0,0,high
CUST01135,At-Risk High Value,93,3,3302.06,2,3,4,9,0.0,0.2733333333333334,3,0.0,0.0,2,18,1,0,high
CUST01196,At-Risk High Value,111,3,3110.08,2,3,4,9,0.3333333333333333,0.34,2,0.0,0.0,9,16,1,1,high
CUST01228,At-Risk High Value,212,4,2998.23,1,4,4,9,0.0,0.10750000000000001,2,0.0,0.0,1,28,0,0,high
CUST01234,At-Risk High Value,115,3,2999.91,2,3,4,9,0.0,0.2733333333333334,3,0.0,0.0,3,32,0,1,high
CUST01235,At-Risk High Value,161,5,3111.29,1,4,4,9,0.0,0.174,3,0.0,0.0,3,26,0,1,high
CUST01317,At-Risk High Value,256,4,3389.0,1,4,4,9,0.0,0.185,3,0.0,0.0,1,48,0,0,high
CUST01334,At-Risk High Value,160,4,2962.17,1,4,4,9,0.0,0.1625,2,0.0,0.0,1,39,0,0,high
CUST01391,At-Risk High Value,94,3,3715.46,2,3,4,9,0.0,0.16,3,0.0,0.0,11,20,1,1,high
CUST01411,At-Risk High Value,183,5,3777.5,1,4,4,9,0.0,0.398,4,0.0,0.0,0,51,0,0,high
CUST01446,At-Risk High Value,132,3,2796.4,2,3,4,9,0.0,0.11,3,0.0,0.0,5,21,1,0,high
CUST01470,At-Risk High Value,241,4,2987.34,1,4,4,9,0.0,0.325,4,0.0,0.0,1,60,1,0,high
CUST01575,At-Risk High Value,165,3,4439.9800000000005,1,3,5,9,0.0,0.16333333333333333,3,0.0,0.0,1,42,0,0,high
CUST01591,At-Risk High Value,136,3,2829.57,2,3,4,9,0.3333333333333333,0.23666666666666666,2,0.0,0.0,4,23,1,0,high
CUST01603,At-Risk High Value,166,4,2882.1099999999997,1,4,4,9,0.25,0.1875,3,0.0,0.0,0,27,0,0,high
CUST01627,At-Risk High Value,295,4,2804.23,1,4,4,9,0.0,0.34750000000000003,2,0.0,0.0,1,53,0,0,high
CUST01643,At-Risk High Value,182,5,3485.7299999999996,1,4,4,9,0.0,0.276,4,0.0,0.0,5,30,0,2,high
CUST01719,At-Risk High Value,148,4,2725.06,1,4,4,9,0.0,0.215,2,0.0,0.0,4,20,0,0,high
CUST01746,At-Risk High Value,239,4,2960.62,1,4,4,9,0.0,0.3525,2,0.0,0.0,1,48,0,2,high
CUST01777,At-Risk High Value,167,5,3035.66,1,4,4,9,0.2,0.294,3,0.0,0.0,6,44,0,1,high
CUST01779,At-Risk High Value,167,4,3408.21,1,4,4,9,0.0,0.2025,3,0.0,0.0,3,37,0,2,high
CUST01818,At-Risk High Value,168,5,3080.04,1,4,4,9,0.0,0.266,4,0.0,0.0,1,38,0,0,high
CUST01894,At-Risk High Value,195,4,3166.55,1,4,4,9,0.0,0.27749999999999997,4,0.0,0.0,2,23,1,2,high
CUST01915,At-Risk High Value,273,4,3357.25,1,4,4,9,0.0,0.315,3,0.0,0.0,1,57,0,0,high
CUST01918,At-Risk High Value,170,4,3621.08,1,4,4,9,0.0,0.1575,3,0.0,0.0,1,39,0,1,high
CUST01920,At-Risk High Value,215,4,2814.54,1,4,4,9,0.25,0.275,2,0.0,0.0,1,48,0,0,high
CUST01973,At-Risk High Value,89,3,2694.88,2,3,4,9,0.0,0.21666666666666667,2,0.0,0.0,18,23,2,2,high
CUST02010,At-Risk High Value,97,2,3814.95,2,3,4,9,0.0,0.185,2,0.0,0.0,6,24,1,3,high
CUST02051,At-Risk High Value,85,3,2953.97,2,3,4,9,0.0,0.27666666666666667,2,1.0,1.0,0,23,0,0,high
CUST02062,At-Risk High Value,161,4,3844.48,1,4,4,9,0.0,0.255,2,0.0,0.0,0,22,0,0,high
CUST02076,At-Risk High Value,213,4,3480.34,1,4,4,9,0.0,0.255,2,0.0,0.0,1,35,0,1,high
CUST02117,At-Risk High Value,92,3,2584.4,2,3,4,9,0.0,0.21333333333333335,3,0.0,0.0,6,18,1,2,high
CUST02180,At-Risk High Value,122,3,2631.13,2,3,4,9,0.0,0.19333333333333336,3,0.0,0.0,7,20,0,1,high
CUST02191,At-Risk High Value,158,4,2674.4,1,4,4,9,0.0,0.225,3,0.0,0.0,4,13,0,0,high
CUST02198,At-Risk High Value,96,3,3118.08,2,3,4,9,0.0,0.3133333333333333,3,0.0,0.0,3,28,0,0,high
CUST02228,At-Risk High Value,87,3,2870.67,2,3,4,9,0.6666666666666666,0.3466666666666667,2,1.0,0.0,4,3,1,0,high
CUST02300,At-Risk High Value,104,3,3051.79,2,3,4,9,0.0,0.14333333333333334,2,0.0,0.0,1,29,0,1,high
CUST02350,At-Risk High Value,132,3,3619.51,2,3,4,9,0.0,0.2966666666666667,3,0.0,0.0,1,21,0,1,high
CUST02399,At-Risk High Value,276,4,2579.22,1,4,4,9,0.0,0.36,3,0.0,0.0,1,60,1,1,high
CUST00183,At-Risk High Value,152,3,3246.8900000000003,1,3,4,8,0.0,0.25,3,0.0,0.0,1,26,0,1,high
CUST00459,At-Risk High Value,237,3,2928.0299999999997,1,3,4,8,0.3333333333333333,0.18000000000000002,2,0.0,0.0,5,49,1,0,high
CUST00507,At-Risk High Value,120,2,3345.6800000000003,2,2,4,8,0.0,0.36,1,0.0,0.0,1,26,0,0,high
CUST00639,At-Risk High Value,369,3,2753.19,1,3,4,8,0.0,0.17333333333333334,3,0.0,0.0,1,58,0,0,high
CUST00645,At-Risk High Value,252,3,2730.59,1,3,4,8,0.0,0.44333333333333336,2,0.0,0.0,0,47,0,0,high
CUST00772,At-Risk High Value,190,3,3114.63,1,3,4,8,0.0,0.2833333333333333,2,0.0,0.0,9,27,1,1,high
CUST00878,At-Risk High Value,134,2,2578.68,2,2,4,8,0.0,0.13,2,0.0,0.0,12,14,2,1,high
CUST00907,At-Risk High Value,220,3,2874.51,1,3,4,8,0.0,0.37333333333333335,2,0.0,0.0,2,60,1,0,high
CUST00950,At-Risk High Value,209,3,3765.9,1,3,4,8,0.0,0.16666666666666666,3,0.0,0.0,5,50,0,0,high
CUST01053,At-Risk High Value,146,2,2622.57,2,2,4,8,0.0,0.205,1,0.0,0.0,0,32,0,0,high
CUST01186,At-Risk High Value,153,3,2962.35,1,3,4,8,0.0,0.21666666666666667,2,0.0,0.0,1,36,0,0,high
CUST01189,At-Risk High Value,161,3,3126.0299999999997,1,3,4,8,0.0,0.14333333333333334,2,0.0,0.0,7,16,1,0,high
CUST01246,At-Risk High Value,262,3,2938.8999999999996,1,3,4,8,0.0,0.33666666666666667,3,0.0,0.0,1,60,0,3,high
CUST01370,At-Risk High Value,161,3,3575.2599999999998,1,3,4,8,0.0,0.18333333333333335,3,0.0,0.0,2,35,0,0,high
CUST01527,At-Risk High Value,326,3,2802.84,1,3,4,8,0.0,0.36333333333333334,2,0.0,0.0,1,60,0,1,high
CUST01549,At-Risk High Value,167,3,3126.75,1,3,4,8,0.0,0.19666666666666666,2,0.0,0.0,15,45,1,0,high
CUST01574,At-Risk High Value,161,3,2673.15,1,3,4,8,0.0,0.31,3,0.0,0.0,2,35,0,1,high
CUST01891,At-Risk High Value,217,2,3614.49,1,3,4,8,0.0,0.3,2,0.0,0.0,0,30,0,0,high
CUST01927,At-Risk High Value,163,3,3362.8999999999996,1,3,4,8,0.0,0.3,2,0.0,0.0,1,25,0,1,high
CUST01957,At-Risk High Value,210,3,2989.2,1,3,4,8,0.0,0.2833333333333333,3,0.0,0.0,3,50,0,0,high
CUST02080,At-Risk High Value,178,3,2768.41,1,3,4,8,0.3333333333333333,0.25333333333333335,2,0.0,0.0,1,37,0,2,high
CUST02092,At-Risk High Value,174,3,2595.52,1,3,4,8,0.0,0.17,3,0.0,0.0,2,31,0,0,high
CUST02277,At-Risk High Value,218,2,3384.3,1,3,4,8,0.0,0.115,2,0.0,0.0,4,49,0,0,high
CUST00089,At-Risk High Value,165,2,2825.75,1,2,4,7,0.0,0.25,2,0.0,0.0,12,31,0,3,high
CUST00159,At-Risk High Value,474,2,3713.77,1,2,4,7,0.0,0.27,2,0.0,0.0,0,60,0,0,high
CUST00578,At-Risk High Value,376,2,3054.7200000000003,1,2,4,7,0.0,0.095,2,0.0,0.0,2,60,0,2,high
CUST01028,At-Risk High Value,173,1,2809.6,1,1,4,6,0.0,0.26,1,0.0,0.0,6,45,1,0,high
CUST00029,Champions,18,8,5252.9,5,5,5,15,0.0,0.23374999999999999,3,0.0,0.0,1,0,0,0,low
CUST00075,Champions,3,9,6791.61,5,5,5,15,0.0,0.3011111111111111,5,0.0,0.0,10,13,1,0,low
CUST00081,Champions,19,8,5311.16,5,5,5,15,0.25,0.16,4,0.0,0.0,12,0,1,0,low
CUST00097,Champions,1,7,4703.46,5,5,5,15,0.14285714285714285,0.3685714285714286,4,0.0,0.0,0,0,0,0,low
CUST00112,Champions,0,8,5576.25,5,5,5,15,0.125,0.23875,4,0.0,0.0,4,0,0,0,low
CUST00154,Champions,10,8,7145.24,5,5,5,15,0.0,0.23375,4,0.0,0.0,8,2,1,0,low
CUST00170,Champions,9,10,6759.48,5,5,5,15,0.0,0.27,3,0.0,0.0,5,0,1,0,low
CUST00172,Champions,8,7,4910.65,5,5,5,15,0.0,0.36428571428571427,4,1.0,0.0,5,0,0,2,medium
CUST00197,Champions,15,9,8552.59,5,5,5,15,0.0,0.30444444444444446,6,1.0,1.0,11,10,0,0,medium
CUST00200,Champions,15,6,6239.45,5,5,5,15,0.0,0.17166666666666666,4,0.0,0.0,7,2,0,4,low
CUST00272,Champions,12,13,13721.27,5,5,5,15,0.0,0.22307692307692306,4,0.0,0.0,7,1,0,0,low
CUST00273,Champions,13,8,6009.55,5,5,5,15,0.125,0.1925,3,0.0,0.0,7,1,2,1,low
CUST00279,Champions,12,8,5366.55,5,5,5,15,0.0,0.34875,4,0.0,0.0,9,0,1,2,low
CUST00280,Champions,10,8,7231.759999999999,5,5,5,15,0.0,0.26875,5,0.0,0.0,6,4,1,0,low
CUST00283,Champions,18,10,7871.0,5,5,5,15,0.2,0.327,5,1.0,1.0,8,6,1,0,medium
CUST00301,Champions,9,7,7023.07,5,5,5,15,0.0,0.18285714285714286,3,1.0,1.0,7,13,1,0,medium
CUST00315,Champions,17,10,10137.960000000001,5,5,5,15,0.0,0.337,5,0.0,0.0,11,0,1,4,low
CUST00323,Champions,5,8,7225.06,5,5,5,15,0.0,0.32875,4,0.0,0.0,6,9,1,0,low
CUST00351,Champions,9,7,7447.2,5,5,5,15,0.14285714285714285,0.21,4,1.0,1.0,4,1,1,0,medium
CUST00359,Champions,3,8,6332.549999999999,5,5,5,15,0.0,0.25,3,0.0,0.0,0,0,0,0,low
CUST00360,Champions,2,6,8052.9800000000005,5,5,5,15,0.0,0.165,3,0.0,0.0,1,0,0,0,high
CUST00383,Champions,8,6,4050.1099999999997,5,5,5,15,0.16666666666666666,0.20000000000000004,3,1.0,1.0,14,1,3,1,medium
CUST00386,Champions,0,6,4989.88,5,5,5,15,0.0,0.24166666666666667,4,0.0,0.0,13,1,3,2,low
CUST00389,Champions,14,9,6570.38,5,5,5,15,0.0,0.29888888888888887,3,1.0,1.0,11,14,0,2,medium
CUST00421,Champions,0,7,5557.389999999999,5,5,5,15,0.14285714285714285,0.2928571428571428,3,0.0,0.0,4,0,1,0,low
CUST00460,Champions,19,11,9241.95,5,5,5,15,0.09090909090909091,0.2690909090909091,6,1.0,1.0,8,14,0,1,medium
CUST00524,Champions,11,10,7161.96,5,5,5,15,0.1,0.282,4,0.0,0.0,10,11,0,1,low
CUST00557,Champions,16,6,4460.42,5,5,5,15,0.0,0.215,4,0.0,0.0,17,16,4,1,low
CUST00567,Champions,3,8,4922.05,5,5,5,15,0.0,0.2825,5,0.0,0.0,9,0,0,0,low
CUST00574,Champions,5,7,5871.91,5,5,5,15,0.0,0.21857142857142858,3,0.0,0.0,14,0,0,1,low
CUST00617,Champions,14,10,5456.37,5,5,5,15,0.1,0.41,4,0.0,0.0,8,7,1,0,low
CUST00671,Champions,2,8,5453.93,5,5,5,15,0.0,0.3325,4,0.0,0.0,13,7,2,0,low
CUST00710,Champions,16,8,5514.42,5,5,5,15,0.0,0.28875,5,0.0,0.0,8,0,1,0,low
CUST00711,Champions,19,8,5430.3,5,5,5,15,0.125,0.41000000000000003,2,1.0,1.0,10,13,2,2,medium
CUST00800,Champions,12,10,9558.37,5,5,5,15,0.2,0.18,5,0.0,0.0,7,0,2,2,low
CUST00813,Champions,5,9,9628.83,5,5,5,15,0.0,0.18666666666666668,3,1.0,1.0,11,1,1,3,medium
CUST00817,Champions,9,14,11008.85,5,5,5,15,0.0,0.32642857142857146,5,0.0,0.0,13,0,1,2,low
CUST00838,Champions,9,6,4291.93,5,5,5,15,0.0,0.2866666666666667,3,1.0,1.0,11,12,1,1,medium
CUST00847,Champions,4,6,6336.01,5,5,5,15,0.0,0.355,4,0.0,0.0,12,4,1,5,low
CUST00849,Champions,6,7,4218.23,5,5,5,15,0.0,0.29571428571428576,5,0.0,0.0,9,14,1,2,low
CUST00881,Champions,4,8,9492.15,5,5,5,15,0.0,0.21375,4,0.0,0.0,6,9,0,0,low
CUST00896,Champions,10,9,7413.08,5,5,5,15,0.1111111111111111,0.23555555555555557,4,1.0,1.0,3,12,1,1,medium
CUST00976,Champions,5,7,5735.389999999999,5,5,5,15,0.14285714285714285,0.33,5,0.0,0.0,9,4,2,3,low
CUST00988,Champions,3,6,4188.58,5,5,5,15,0.0,0.18666666666666668,3,0.0,0.0,3,1,0,0,low
CUST01070,Champions,11,8,5227.41,5,5,5,15,0.0,0.26625,4,0.0,0.0,1,4,0,1,high
CUST01096,Champions,3,6,4814.21,5,5,5,15,0.16666666666666666,0.19666666666666666,4,0.0,0.0,10,11,4,2,low
CUST01099,Champions,14,10,6243.88,5,5,5,15,0.0,0.327,5,0.0,0.0,9,0,2,2,low
CUST01132,Champions,4,6,5419.860000000001,5,5,5,15,0.0,0.215,3,0.0,0.0,17,0,2,2,low
CUST01152,Champions,1,7,6158.0599999999995,5,5,5,15,0.0,0.21142857142857144,4,1.0,1.0,9,17,1,0,medium
CUST01236,Champions,6,10,5515.45,5,5,5,15,0.0,0.31799999999999995,4,0.0,0.0,8,0,1,0,low
CUST01268,Champions,19,7,6083.44,5,5,5,15,0.14285714285714285,0.19,3,1.0,1.0,5,2,1,2,medium
CUST01293,Champions,15,7,5039.13,5,5,5,15,0.0,0.2657142857142857,3,0.0,0.0,0,1,0,0,low
CUST01302,Champions,1,8,6399.610000000001,5,5,5,15,0.0,0.2425,3,0.0,0.0,8,0,1,2,low
CUST01313,Champions,4,6,7482.84,5,5,5,15,0.0,0.26666666666666666,4,0.0,0.0,6,0,0,0,low
CUST01331,Champions,14,6,5693.12,5,5,5,15,0.0,0.2833333333333333,5,1.0,0.0,10,0,1,1,medium
CUST01381,Champions,2,8,5555.42,5,5,5,15,0.0,0.24125000000000002,6,0.0,0.0,11,0,0,3,low
CUST01386,Champions,14,6,7173.83,5,5,5,15,0.16666666666666666,0.2316666666666667,3,1.0,1.0,5,0,1,0,medium
CUST01397,Champions,4,7,6176.97,5,5,5,15,0.0,0.18571428571428572,5,0.0,0.0,12,0,1,0,low
CUST01439,Champions,0,8,8418.470000000001,5,5,5,15,0.0,0.21,4,1.0,1.0,7,0,1,0,medium
CUST01440,Champions,6,6,7345.46,5,5,5,15,0.3333333333333333,0.25,2,1.0,1.0,3,1,0,0,medium
CUST01472,Champions,0,8,4686.9800000000005,5,5,5,15,0.0,0.3325,4,1.0,1.0,3,0,0,1,medium
CUST01630,Champions,19,8,7630.67,5,5,5,15,0.125,0.2625,3,1.0,1.0,6,10,2,1,medium
CUST01631,Champions,2,6,4758.7699999999995,5,5,5,15,0.0,0.24,4,1.0,0.0,14,0,4,1,medium
CUST01647,Champions,10,6,5675.4,5,5,5,15,0.0,0.21666666666666667,4,0.0,0.0,8,0,1,0,low
CUST01655,Champions,13,8,7066.74,5,5,5,15,0.0,0.11625,4,0.0,0.0,2,7,1,0,low
CUST01660,Champions,6,8,8061.9,5,5,5,15,0.0,0.27,4,0.0,0.0,10,0,2,3,low
CUST01723,Champions,16,6,7673.5,5,5,5,15,0.0,0.25166666666666665,3,1.0,1.0,4,7,0,0,medium
CUST01732,Champions,9,7,7979.33,5,5,5,15,0.0,0.27285714285714285,3,1.0,1.0,4,4,0,0,medium
CUST01820,Champions,6,9,6136.3099999999995,5,5,5,15,0.0,0.33444444444444443,4,0.0,0.0,7,16,1,0,low
CUST01940,Champions,8,7,6388.84,5,5,5,15,0.0,0.27,5,0.0,0.0,12,14,0,1,low
CUST01944,Champions,13,7,5245.9800000000005,5,5,5,15,0.0,0.20714285714285716,3,0.0,0.0,6,4,0,0,low
CUST01972,Champions,4,9,4551.23,5,5,5,15,0.1111111111111111,0.2744444444444445,4,0.0,0.0,15,0,0,0,low
CUST01980,Champions,1,8,7551.46,5,5,5,15,0.125,0.20375000000000001,4,0.0,0.0,10,3,0,2,low
CUST01998,Champions,6,7,8151.54,5,5,5,15,0.14285714285714285,0.09714285714285716,4,1.0,1.0,13,0,1,0,medium
CUST02024,Champions,1,10,6196.01,5,5,5,15,0.0,0.225,5,0.0,0.0,17,6,2,3,low
CUST02041,Champions,15,5,6809.49,5,5,5,15,0.2,0.182,4,1.0,1.0,7,14,1,1,medium
CUST02044,Champions,0,7,5404.4400000000005,5,5,5,15,0.0,0.21428571428571427,4,0.0,0.0,14,0,2,0,low
CUST02079,Champions,19,7,4373.8099999999995,5,5,5,15,0.2857142857142857,0.33571428571428574,4,1.0,1.0,1,6,0,0,medium
CUST02101,Champions,18,7,4502.69,5,5,5,15,0.0,0.4042857142857143,3,1.0,1.0,6,0,0,0,medium
CUST02317,Champions,1,7,6148.13,5,5,5,15,0.0,0.24,5,0.0,0.0,9,0,1,1,low
CUST02331,Champions,11,8,8892.78,5,5,5,15,0.125,0.27125,4,0.0,0.0,7,0,2,0,low
CUST00073,Champions,8,5,4077.07,5,4,5,14,0.0,0.154,3,0.0,0.0,7,0,0,1,low
